102085,1,FORMATIVE,7,5,2
102136,4,SOR,12,10,2
102229,4,SOR,32,30,2
102236,2,SOR,32,30,2
102254,3,SUMMATIVE,7,5,2
102304,1,SUMMATIVE,7,5,2
102344,3,SOR,12,10,2
102372,1,SUMMATIVE,7,5,2
102372,3,SUMMATIVE,7,5,2
102412,7,SOCH,12,10,2
102436,7,FORMATIVE,7,5,2
102547,6,SOR,32,30,2
102557,5,SOCH,22,20,2
102602,5,FORMATIVE,7,5,2
102664,4,SUMMATIVE,7,5,2
102679,4,SOCH,22,20,2
102689,,SOCH,22,20,2
102713,9,FORMATIVE,7,5,2
102799,2,SUMMATIVE,7,5,2
102819,8,FORMATIVE,7,5,2
102826,5,FORMATIVE,7,5,2
102893,2,SOR,22,20,2
102994,4,SUMMATIVE,7,5,2
103065,2,SOR,22,20,2
103213,4,SOR,12,10,2
103217,4,SOCH,12,10,2
103244,3,SOR,22,20,2
103245,8,SOR,32,30,2
103327,6,SUMMATIVE,7,5,2
103362,7,SUMMATIVE,7,5,2
103405,3,FORMATIVE,7,5,2
103464,6,SOCH,22,20,2
103479,3,SOCH,32,30,2
103613,4,SUMMATIVE,7,5,2
103625,4,FORMATIVE,7,5,2
103671,9,SOCH,22,20,2
103678,5,SOCH,12,10,2
103797,9,SOCH,32,30,2
103882,4,SOCH,12,10,2
104084,8,SOR,12,10,2
104111,4,SOCH,22,20,2
104149,3,SOR,32,30,2
104165,6,SOCH,22,20,2
104176,7,SOR,32,30,2
104267,9,SUMMATIVE,7,5,2
104334,9,SOCH,32,30,2
104335,6,SOR,22,20,2
104462,8,SOCH,22,20,2
104532,4,FORMATIVE,7,5,2
104584,3,SOR,12,10,2
104644,1,FORMATIVE,7,5,2
104809,3,SOR,22,20,2
104822,2,FORMATIVE,7,5,2
104855,8,SOR,12,10,2
104962,2,SUMMATIVE,7,5,2
105108,2,SOCH,32,30,2
105124,2,SOR,22,20,2
105137,2,SOR,32,30,2
105172,5,FORMATIVE,7,5,2
105238,2,FORMATIVE,7,5,2
105256,9,SOR,32,30,2
105264,8,FORMATIVE,7,5,2
105266,9,FORMATIVE,7,5,2
105314,4,FORMATIVE,7,5,2
105336,2,SOCH,32,30,2
105360,7,SOR,32,30,2
105365,6,SOR,12,10,2
105372,8,FORMATIVE,7,5,2
105509,7,SOR,32,30,2
105530,2,SOCH,32,30,2
105573,7,FORMATIVE,7,5,2
105579,9,SOR,22,20,2
105614,3,SOCH,22,20,2
105627,9,SOCH,32,30,2
105681,1,FORMATIVE,7,5,2
105733,5,SOCH,32,30,2
105966,1,SUMMATIVE,7,5,2
106132,9,SUMMATIVE,7,5,2
106141,4,SOCH,32,30,2
106203,4,SUMMATIVE,7,5,2
106221,1,SOR,32,30,2
106237,1,SOCH,12,10,2
106251,8,SUMMATIVE,7,5,2
106251,1,SUMMATIVE,7,5,2
106270,3,SOCH,22,20,2
106285,2,SOR,12,10,2
106304,2,FORMATIVE,7,5,2
106316,3,SUMMATIVE,7,5,2
106377,9,SUMMATIVE,7,5,2
106441,4,SUMMATIVE,7,5,2
106444,8,SOCH,22,20,2
106446,8,SUMMATIVE,7,5,2
106449,5,SUMMATIVE,7,5,2
106506,4,SUMMATIVE,7,5,2
106518,9,SOCH,12,10,2
106558,8,FORMATIVE,7,5,2
106685,5,SOR,22,20,2
106690,9,SOCH,32,30,2
106821,7,SOR,22,20,2
106862,3,SOCH,22,20,2
106990,1,FORMATIVE,7,5,2
107012,7,FORMATIVE,7,5,2
107032,4,SOCH,12,10,2
107081,8,SUMMATIVE,7,5,2
107102,6,FORMATIVE,7,5,2
107207,9,SOR,32,30,2
107244,2,SUMMATIVE,7,5,2
107291,1,SOR,12,10,2
107374,8,SUMMATIVE,7,5,2
103425,4,SOCH,23,20,3
101057,7,SOR,33,30,3
107047,8,FORMATIVE,8,5,3
102342,8,SUMMATIVE,8,5,3
106282,6,FORMATIVE,8,5,3
100484,1,SOR,23,20,3
102896,1,SOR,23,20,3
105675,1,SUMMATIVE,8,5,3
103443,4,SOR,33,30,3
103031,3,SUMMATIVE,8,5,3
102823,4,FORMATIVE,8,5,3
105605,4,SOR,23,20,3
100039,9,FORMATIVE,8,5,3
105592,4,FORMATIVE,8,5,3
100006,1,SUMMATIVE,8,5,3
100586,2,SOR,13,10,3
106426,7,SOCH,13,10,3
107011,9,SOR,33,30,3
104425,3,SUMMATIVE,8,5,3
101018,2,SOCH,33,30,3
103496,7,SUMMATIVE,8,5,3
101764,8,SUMMATIVE,8,5,3
105557,8,SOR,13,10,3
100130,9,SOCH,23,20,3
101272,7,SUMMATIVE,8,5,3
106998,4,SUMMATIVE,8,5,3
106329,3,FORMATIVE,8,5,3
103508,1,SUMMATIVE,8,5,3
105492,4,FORMATIVE,8,5,3
100956,9,FORMATIVE,8,5,3
102788,8,SUMMATIVE,8,5,3
104495,8,SUMMATIVE,8,5,3
104516,3,SUMMATIVE,8,5,3
105485,3,SOR,33,30,3
100905,4,SOCH,23,20,3
102739,3,SUMMATIVE,8,5,3
104558,8,SOCH,33,30,3
103097,2,SUMMATIVE,8,5,3
100606,2,SOCH,33,30,3
102197,9,SOCH,33,30,3
100905,5,SOCH,33,30,3
101576,9,SUMMATIVE,8,5,3
105446,7,SOCH,23,20,3
104630,4,SOR,23,20,3
105440,9,SOCH,33,30,3
105414,8,SOCH,23,20,3
100623,8,SOR,23,20,3
102551,4,FORMATIVE,8,5,3
102111,8,SOR,23,20,3
100881,9,FORMATIVE,8,5,3
105400,1,SUMMATIVE,8,5,3
103157,3,SOCH,33,30,3
104711,9,FORMATIVE,8,5,3
103159,6,SOR,33,30,3
103570,9,FORMATIVE,8,5,3
103577,4,SOCH,33,30,3
102514,2,SUMMATIVE,8,5,3
104775,8,FORMATIVE,8,5,3
101230,8,SOCH,23,20,3
104792,2,SUMMATIVE,8,5,3
104795,2,FORMATIVE,8,5,3
104798,5,FORMATIVE,8,5,3
105398,9,SOR,33,30,3
106747,7,SUMMATIVE,8,5,3
106754,3,SUMMATIVE,8,5,3
106962,7,FORMATIVE,8,5,3
106935,4,SOR,33,30,3
103177,4,FORMATIVE,8,5,3
105322,8,FORMATIVE,8,5,3
104879,8,SOR,13,10,3
105316,5,SOR,23,20,3
104891,8,SOR,13,10,3
105278,1,SUMMATIVE,8,5,3
100865,5,SOCH,23,20,3
103592,3,SOR,13,10,3
105276,1,SOCH,33,30,3
104956,4,SOCH,33,30,3
102097,3,SOR,13,10,3
105254,2,SOCH,33,30,3
100659,3,FORMATIVE,8,5,3
102818,8,SOR,23,20,3
105136,7,FORMATIVE,8,5,3
100828,3,FORMATIVE,8,5,3
104996,3,SOCH,13,10,3
107366,9,SOCH,23,20,3
105126,9,FORMATIVE,8,5,3
105041,6,SUMMATIVE,8,5,3
103619,2,FORMATIVE,8,5,3
101601,1,SOR,13,10,3
106794,6,SOCH,13,10,3
102091,5,SOCH,33,30,3
105100,9,SOR,33,30,3
101211,2,FORMATIVE,8,5,3
106364,5,SOR,13,10,3
105117,1,FORMATIVE,8,5,3
101198,4,SUMMATIVE,8,5,3
103211,8,FORMATIVE,8,5,3
101508,2,FORMATIVE,8,5,3
102477,3,SOR,23,20,3
106560,1,SOR,23,20,3
101189,8,SOR,33,30,3
100165,2,SUMMATIVE,8,5,3
102017,4,SOCH,13,10,3
103739,7,SOCH,33,30,3
102008,8,SUMMATIVE,8,5,3
103778,6,FORMATIVE,8,5,3
101601,1,SOR,13,10,3
101980,7,SUMMATIVE,8,5,3
101957,8,SUMMATIVE,8,5,3
103829,9,SUMMATIVE,8,5,3
107346,6,SUMMATIVE,8,5,3
101138,9,SOR,23,20,3
101407,4,SOCH,13,10,3
103899,8,SOR,23,20,3
103902,9,FORMATIVE,8,5,3
101923,8,FORMATIVE,8,5,3
101121,2,SOR,33,30,3
103304,5,SOR,13,10,3
101118,4,SOCH,33,30,3
106203,1,SUMMATIVE,8,5,3
106292,8,SUMMATIVE,8,5,3
101700,3,SOCH,23,20,3
104009,3,SOR,13,10,3
106460,4,SUMMATIVE,8,5,3
106044,5,SOR,13,10,3
106417,5,FORMATIVE,8,5,3
106036,2,SUMMATIVE,8,5,3
106582,5,SUMMATIVE,8,5,3
103009,5,SOR,13,10,3
106035,6,FORMATIVE,8,5,3
106008,2,FORMATIVE,8,5,3
105946,3,SOR,33,30,3
105898,8,FORMATIVE,8,5,3
103377,6,SOCH,33,30,3
105807,8,SOCH,33,30,3
102869,3,SUMMATIVE,8,5,3
103381,1,SOR,13,10,3
104154,6,SUMMATIVE,8,5,3
106473,7,FORMATIVE,8,5,3
106641,9,FORMATIVE,8,5,3
104173,3,FORMATIVE,8,5,3
103408,4,SOR,13,10,3
104197,5,SUMMATIVE,8,5,3
101092,8,SOR,33,30,3
105779,5,SUMMATIVE,8,5,3
105772,6,SOR,33,30,3
100265,4,SOR,13,10,3
106283,9,SUMMATIVE,8,5,3
100466,4,SOCH,33,30,3
100470,9,SOCH,23,20,3
103416,5,FORMATIVE,8,5,3
106194,7,SUMMATIVE,9,5,4
101508,5,SOR,34,30,4
102931,1,SUMMATIVE,9,5,4
102957,5,SOCH,14,10,4
101497,6,SOR,14,10,4
100160,8,SOR,24,20,4
101476,5,SUMMATIVE,9,5,4
101465,6,FORMATIVE,9,5,4
103021,3,SUMMATIVE,9,5,4
101431,2,SOR,24,20,4
103071,8,SUMMATIVE,9,5,4
101415,3,FORMATIVE,9,5,4
103180,5,FORMATIVE,9,5,4
103202,8,SOCH,24,20,4
100081,3,SOR,34,30,4
103219,7,SOCH,14,10,4
107232,2,SOR,24,20,4
106468,9,SUMMATIVE,9,5,4
101402,9,SOR,34,30,4
101358,5,SUMMATIVE,9,5,4
103442,9,SOCH,14,10,4
103458,3,SOCH,34,30,4
106494,1,FORMATIVE,9,5,4
103484,6,SUMMATIVE,9,5,4
103506,6,SOR,34,30,4
103516,3,SUMMATIVE,9,5,4
101253,2,SOR,24,20,4
103520,1,SOCH,24,20,4
103532,5,SUMMATIVE,9,5,4
103537,7,SOR,24,20,4
103554,3,SOCH,34,30,4
103559,1,SOCH,14,10,4
103586,6,SOCH,24,20,4
103589,1,FORMATIVE,9,5,4
103602,2,SOR,34,30,4
106553,6,FORMATIVE,9,5,4
103639,4,SOR,24,20,4
103662,5,SOCH,14,10,4
107249,2,SUMMATIVE,9,5,4
103671,3,FORMATIVE,9,5,4
103689,8,SOCH,14,10,4
106561,7,SUMMATIVE,9,5,4
103830,8,SOR,24,20,4
100155,8,SOR,34,30,4
103916,2,SUMMATIVE,9,5,4
101114,9,FORMATIVE,9,5,4
101108,6,FORMATIVE,9,5,4
104024,9,FORMATIVE,9,5,4
104038,6,FORMATIVE,9,5,4
101099,2,FORMATIVE,9,5,4
104116,7,FORMATIVE,9,5,4
104139,4,SUMMATIVE,9,5,4
106596,1,FORMATIVE,9,5,4
104163,5,SOCH,24,20,4
106643,5,FORMATIVE,9,5,4
104231,7,FORMATIVE,9,5,4
100155,3,SUMMATIVE,9,5,4
104283,8,SOR,14,10,4
104290,9,FORMATIVE,9,5,4
101044,1,SOR,34,30,4
104319,8,SOCH,14,10,4
100034,1,FORMATIVE,9,5,4
104340,2,FORMATIVE,9,5,4
104370,6,SOR,34,30,4
104375,4,SOR,34,30,4
104410,9,FORMATIVE,9,5,4
104425,1,SOCH,34,30,4
104434,7,FORMATIVE,9,5,4
100977,6,SOR,34,30,4
104465,7,SUMMATIVE,9,5,4
104468,5,FORMATIVE,9,5,4
104469,9,FORMATIVE,9,5,4
100948,5,SUMMATIVE,9,5,4
104541,8,SOR,24,20,4
100905,3,FORMATIVE,9,5,4
106716,3,SOCH,24,20,4
104590,8,SOR,24,20,4
106733,4,SUMMATIVE,9,5,4
100890,8,SUMMATIVE,9,5,4
104666,5,SOR,34,30,4
104729,4,SOR,34,30,4
104762,7,SOR,34,30,4
104765,7,SUMMATIVE,9,5,4
104770,8,SOR,24,20,4
104785,2,SOR,24,20,4
104862,3,SUMMATIVE,9,5,4
100843,2,SOCH,14,10,4
106768,5,SUMMATIVE,9,5,4
104968,1,SOR,34,30,4
100822,8,FORMATIVE,9,5,4
105063,6,FORMATIVE,9,5,4
105071,8,FORMATIVE,9,5,4
100772,4,SOR,24,20,4
106783,5,FORMATIVE,9,5,4
100747,4,SUMMATIVE,9,5,4
105149,6,SUMMATIVE,9,5,4
105180,7,FORMATIVE,9,5,4
105205,6,FORMATIVE,9,5,4
105217,4,SOR,14,10,4
105229,9,SUMMATIVE,9,5,4
106861,2,SOR,14,10,4
107281,4,FORMATIVE,9,5,4
105279,2,SUMMATIVE,9,5,4
105326,1,SUMMATIVE,9,5,4
100032,5,FORMATIVE,9,5,4
105374,1,SUMMATIVE,9,5,4
105375,1,SUMMATIVE,9,5,4
105399,3,SOR,34,30,4
105405,8,SOCH,14,10,4
105454,8,SOCH,24,20,4
100600,7,SOCH,24,20,4
100583,7,SOR,24,20,4
105604,7,SOR,24,20,4
107022,2,SOCH,34,30,4
100581,5,SUMMATIVE,9,5,4
107311,7,SOR,24,20,4
100558,5,SUMMATIVE,9,5,4
100510,4,SUMMATIVE,9,5,4
100496,1,SOR,24,20,4
105692,8,SOCH,14,10,4
105693,9,FORMATIVE,9,5,4
105710,2,SOCH,34,30,4
105714,9,SUMMATIVE,9,5,4
105714,1,FORMATIVE,9,5,4
100110,3,SOR,34,30,4
105744,7,SOR,14,10,4
105829,9,SOR,34,30,4
100416,6,SOR,24,20,4
100403,8,SUMMATIVE,9,5,4
105962,9,SOR,34,30,4
105981,9,SUMMATIVE,9,5,4
106071,1,FORMATIVE,9,5,4
100099,7,SOCH,14,10,4
106133,1,SUMMATIVE,9,5,4
107334,1,SOCH,14,10,4
106152,2,FORMATIVE,9,5,4
102863,2,SOR,34,30,4
106225,2,SOR,24,20,4
107129,9,FORMATIVE,9,5,4
101894,8,SOCH,24,20,4
101951,1,SOCH,14,10,4
107141,3,SUMMATIVE,9,5,4
100084,3,SUMMATIVE,9,5,4
101991,8,SOR,24,20,4
101789,7,SUMMATIVE,9,5,4
102037,8,SOR,34,30,4
100317,4,SOCH,14,10,4
102070,9,SOCH,34,30,4
106253,3,SOR,24,20,4
101771,1,SOR,34,30,4
102106,4,SOR,14,10,4
102112,2,SOR,24,20,4
102120,2,SUMMATIVE,9,5,4
102128,7,SOR,14,10,4
107160,6,FORMATIVE,9,5,4
101767,1,SOR,24,20,4
102189,3,FORMATIVE,9,5,4
102225,3,SUMMATIVE,9,5,4
102259,4,SUMMATIVE,9,5,4
102279,2,SOCH,14,10,4
102290,3,SOCH,14,10,4
106283,5,SUMMATIVE,9,5,4
102309,4,FORMATIVE,9,5,4
101740,2,SOR,34,30,4
107164,3,SUMMATIVE,9,5,4
102426,4,SOR,14,10,4
107176,1,FORMATIVE,9,5,4
102492,4,SOR,14,10,4
102496,7,SOR,34,30,4
102593,7,FORMATIVE,9,5,4
101558,8,FORMATIVE,9,5,4
102631,8,SUMMATIVE,9,5,4
102650,1,SOCH,34,30,4
102654,2,SOR,14,10,4
102712,2,SOR,14,10,4
102772,7,SOR,24,20,4
101529,3,FORMATIVE,9,5,4
106415,6,FORMATIVE,9,5,4
102841,2,SUMMATIVE,9,5,4
101074,9,SUMMATIVE,10,5,5
104218,9,FORMATIVE,10,5,5
105796,3,SUMMATIVE,10,5,5
104119,4,SOCH,15,10,5
105811,6,SOR,35,30,5
101723,8,SOCH,35,30,5
105832,7,FORMATIVE,10,5,5
105834,7,SOCH,25,20,5
105843,2,SUMMATIVE,10,5,5
103318,2,SOR,35,30,5
100404,1,SOCH,35,30,5
101676,2,SUMMATIVE,10,5,5
106589,9,FORMATIVE,10,5,5
105902,4,SUMMATIVE,10,5,5
104108,6,FORMATIVE,10,5,5
102409,4,FORMATIVE,10,5,5
100027,8,SOR,15,10,5
103312,1,SOR,35,30,5
101095,2,SOR,15,10,5
101098,1,FORMATIVE,10,5,5
101101,1,SOCH,35,30,5
100378,2,SUMMATIVE,10,5,5
104026,5,SOCH,35,30,5
106051,8,SOR,25,20,5
101676,6,SOR,25,20,5
100370,9,SOR,35,30,5
106130,2,SOR,25,20,5
102739,2,SUMMATIVE,10,5,5
102934,7,SUMMATIVE,10,5,5
100056,9,SUMMATIVE,10,5,5
106149,4,SOR,35,30,5
102477,3,SUMMATIVE,10,5,5
100346,2,SUMMATIVE,10,5,5
107225,6,SOR,25,20,5
106199,2,FORMATIVE,10,5,5
107107,8,SOCH,35,30,5
103950,2,SOCH,35,30,5
107122,1,FORMATIVE,10,5,5
103189,4,FORMATIVE,10,5,5
106407,8,SUMMATIVE,10,5,5
106240,7,FORMATIVE,10,5,5
101853,4,SOR,15,10,5
101888,8,SUMMATIVE,10,5,5
102772,9,SUMMATIVE,10,5,5
101901,2,SUMMATIVE,10,5,5
101127,5,SUMMATIVE,10,5,5
101410,2,FORMATIVE,10,5,5
101807,5,FORMATIVE,10,5,5
103827,7,SUMMATIVE,10,5,5
107191,8,SOCH,15,10,5
103132,8,SUMMATIVE,10,5,5
103816,1,SOCH,25,20,5
106318,2,SOCH,35,30,5
101992,4,FORMATIVE,10,5,5
101997,7,FORMATIVE,10,5,5
103755,8,SOCH,35,30,5
102563,6,SUMMATIVE,10,5,5
101183,5,SOR,35,30,5
102026,6,FORMATIVE,10,5,5
101587,9,SOCH,35,30,5
103128,8,SUMMATIVE,10,5,5
102055,7,SOR,25,20,5
102583,2,SOR,25,20,5
102590,4,SOCH,15,10,5
106267,4,SOCH,35,30,5
103628,9,SUMMATIVE,10,5,5
103598,4,SUMMATIVE,10,5,5
102780,4,SOCH,15,10,5
100254,1,SUMMATIVE,10,5,5
101243,6,SUMMATIVE,10,5,5
105091,4,SUMMATIVE,10,5,5
105032,2,SUMMATIVE,10,5,5
104973,8,SUMMATIVE,10,5,5
106807,8,SUMMATIVE,10,5,5
102932,6,SOCH,15,10,5
107273,3,SOCH,15,10,5
100660,6,FORMATIVE,10,5,5
102888,5,SOR,25,20,5
102632,7,SUMMATIVE,10,5,5
102802,9,SUMMATIVE,10,5,5
102871,8,SOR,35,30,5
104968,5,SOCH,15,10,5
106836,5,SOCH,35,30,5
104965,7,FORMATIVE,10,5,5
103070,7,SUMMATIVE,10,5,5
101245,3,SUMMATIVE,10,5,5
106872,7,SOCH,35,30,5
100839,4,SUMMATIVE,10,5,5
104928,8,SUMMATIVE,10,5,5
102220,4,SUMMATIVE,10,5,5
100653,6,SOR,25,20,5
105290,7,SUMMATIVE,10,5,5
106875,4,SOCH,35,30,5
104891,6,SUMMATIVE,10,5,5
100649,3,FORMATIVE,10,5,5
104867,1,FORMATIVE,10,5,5
100641,7,SOCH,15,10,5
102991,7,SUMMATIVE,10,5,5
106904,8,SOCH,15,10,5
104856,9,SUMMATIVE,10,5,5
100140,4,SOR,15,10,5
106270,4,SOR,15,10,5
102233,5,SOR,35,30,5
101765,3,SUMMATIVE,10,5,5
105397,3,FORMATIVE,10,5,5
104801,2,SUMMATIVE,10,5,5
106271,8,SUMMATIVE,10,5,5
104656,8,SOCH,15,10,5
101285,4,FORMATIVE,10,5,5
100893,1,SOCH,15,10,5
104635,7,SOCH,15,10,5
100620,8,SUMMATIVE,10,5,5
105436,4,SOR,35,30,5
105437,3,SOR,15,10,5
104633,4,SOR,15,10,5
104609,1,SOR,25,20,5
101303,4,SUMMATIVE,10,5,5
104580,9,SOCH,25,20,5
105478,2,SOR,15,10,5
106705,8,SOR,35,30,5
104469,5,SUMMATIVE,10,5,5
104466,7,SOR,25,20,5
102960,6,SOCH,25,20,5
100140,9,SOCH,35,30,5
105550,6,SOCH,35,30,5
104460,1,FORMATIVE,10,5,5
105567,3,SOR,25,20,5
101028,6,SUMMATIVE,10,5,5
104420,2,FORMATIVE,10,5,5
104417,8,SOR,35,30,5
101033,8,FORMATIVE,10,5,5
105600,8,FORMATIVE,10,5,5
102260,3,FORMATIVE,10,5,5
102268,9,FORMATIVE,10,5,5
104376,7,SOR,25,20,5
102694,2,FORMATIVE,10,5,5
101758,3,SUMMATIVE,10,5,5
102871,3,SOCH,35,30,5
100577,4,SOCH,25,20,5
102712,7,SUMMATIVE,10,5,5
106372,2,SOCH,15,10,5
102310,1,SUMMATIVE,10,5,5
107265,1,FORMATIVE,10,5,5
104328,4,SOCH,15,10,5
104294,4,SUMMATIVE,10,5,5
